date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:04:46	673370/673370	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Feb%202026%2004:34:29%20GMT	https://mauritius.holidays.io/tours_search?Region_a=1	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/tours_search2658.html	(from https://mauritius.holidays.io/)
10:04:46	673420/673420	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Feb%202026%2004:34:39%20GMT	https://mauritius.holidays.io/tours_search?Region_a=4	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/tours_search6628.html	(from https://mauritius.holidays.io/)
10:04:46	673424/673424	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Feb%202026%2004:34:40%20GMT	https://mauritius.holidays.io/tours_search?Region_a=5	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/tours_search546b.html	(from https://mauritius.holidays.io/)
10:04:46	84050/84050	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:34:46%20GMT	https://mauritius.holidays.io/transports?vtype=1&page=2	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/transports987c.html	(from https://mauritius.holidays.io/transports?vtype=1)
10:04:47	41247/41247	---M--	200	added ('OK')	image/jpeg	etag:%224ee0cbf-a11f-630368bb26c8d%22	https://mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/VAI5U13410.jpg	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/VAI5U13410.jpg	(from https://mauritius.holidays.io/transports?vtype=2)
10:04:47	50808/50808	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:34:47%20GMT	https://mauritius.holidays.io/Inter-Hotel%20Transfer%20(One%20way)%20Mini%20Bus	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/Inter-Hotel%20Transfer%20(One%20way)%20Mini%20Bus.html	(from https://mauritius.holidays.io/transports?vtype=2)
10:04:48	41247/41247	---M--	200	added ('OK')	image/jpeg	etag:%224ee0cc5-a11f-63036a819c92a%22	https://mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/gdKu213910.jpg	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/gdKu213910.jpg	(from https://mauritius.holidays.io/transports?vtype=2)
10:04:48	50720/50720	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:34:48%20GMT	https://mauritius.holidays.io/Minibus%20Arrival%20and%20Departure%20-%20North%20Coast	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/Minibus%20Arrival%20and%20Departure%20-%20North%20Coast.html	(from https://mauritius.holidays.io/transports?vtype=2)
10:04:49	41247/41247	---M--	200	added ('OK')	image/jpeg	etag:%224ee0cc8-a11f-63036ba57bbbf%22	https://mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/xfFmX13410.jpg	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/xfFmX13410.jpg	(from https://mauritius.holidays.io/transports?vtype=2)
10:04:49	50721/50721	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:34:49%20GMT	https://mauritius.holidays.io/Minibus%20Arrival%20and%20Departure%20-%20South%20Coast	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/Minibus%20Arrival%20and%20Departure%20-%20South%20Coast.html	(from https://mauritius.holidays.io/transports?vtype=2)
10:04:50	41247/41247	---M--	200	added ('OK')	image/jpeg	etag:%224ee0ccb-a11f-63036c1953051%22	https://mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/OcLmO13610.jpg	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/OcLmO13610.jpg	(from https://mauritius.holidays.io/transports?vtype=2)
10:04:50	50714/50714	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:34:49%20GMT	https://mauritius.holidays.io/Minibus%20Arrival%20and%20Departure%20-%20East%20Coast	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/Minibus%20Arrival%20and%20Departure%20-%20East%20Coast.html	(from https://mauritius.holidays.io/transports?vtype=2)
10:04:51	41247/41247	---M--	200	added ('OK')	image/jpeg	etag:%224ee0cce-a11f-63036c7389598%22	https://mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/XoGX913510.jpg	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/XoGX913510.jpg	(from https://mauritius.holidays.io/transports?vtype=2)
10:04:51	50714/50714	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:34:50%20GMT	https://mauritius.holidays.io/Minibus%20Arrival%20and%20Departure%20-%20West%20Coast	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/Minibus%20Arrival%20and%20Departure%20-%20West%20Coast.html	(from https://mauritius.holidays.io/transports?vtype=2)
10:04:51	41247/41247	---M--	200	added ('OK')	image/jpeg	etag:%224ee0cd1-a11f-63036d5d88b59%22	https://mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/TDQf813910.jpg	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/TDQf813910.jpg	(from https://mauritius.holidays.io/transports?vtype=2)
10:04:52	50135/50135	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:34:51%20GMT	https://mauritius.holidays.io/Minibus%20Arrival%20Airport%20Transfers%20North%20Coast	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/Minibus%20Arrival%20Airport%20Transfers%20North%20Coast.html	(from https://mauritius.holidays.io/transports?vtype=2)
10:04:52	25466/25466	---M--	200	added ('OK')	image/jpeg	etag:%224ee0cc2-637a-6303692013dbf%22	https://mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/tGxH113810.jpg	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/tGxH113810.jpg	(from https://mauritius.holidays.io/transports?vtype=4)
10:04:53	50817/50817	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:34:52%20GMT	https://mauritius.holidays.io/Inter-Hotel%20Transfer%20(One%20way)%20Coaster	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/Inter-Hotel%20Transfer%20(One%20way)%20Coaster.html	(from https://mauritius.holidays.io/transports?vtype=4)
10:04:53	25466/25466	---M--	200	added ('OK')	image/jpeg	etag:%224ee0cd4-637a-63036edc5ed5b%22	https://mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/H72VP13610.jpg	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/H72VP13610.jpg	(from https://mauritius.holidays.io/transports?vtype=4)
10:04:54	50731/50731	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:34:53%20GMT	https://mauritius.holidays.io/Coaster%20Arrival%20and%20Departure%20-%20North%20Coast	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/Coaster%20Arrival%20and%20Departure%20-%20North%20Coast.html	(from https://mauritius.holidays.io/transports?vtype=4)
10:04:54	25466/25466	---M--	200	added ('OK')	image/jpeg	etag:%224ee0cd7-637a-63036f2a9be72%22	https://mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/GPbZS13710.jpg	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/GPbZS13710.jpg	(from https://mauritius.holidays.io/transports?vtype=4)
10:04:54	50731/50731	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:34:54%20GMT	https://mauritius.holidays.io/Coaster%20Arrival%20and%20Departure%20-%20South%20Coast	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/Coaster%20Arrival%20and%20Departure%20-%20South%20Coast.html	(from https://mauritius.holidays.io/transports?vtype=4)
10:04:55	25466/25466	---M--	200	added ('OK')	image/jpeg	etag:%224ee0cda-637a-63036f851d6e6%22	https://mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/J7n3T13810.jpg	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/J7n3T13810.jpg	(from https://mauritius.holidays.io/transports?vtype=4)
10:04:55	50724/50724	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:34:55%20GMT	https://mauritius.holidays.io/Coaster%20Arrival%20and%20Departure%20-%20East%20Coast	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/Coaster%20Arrival%20and%20Departure%20-%20East%20Coast.html	(from https://mauritius.holidays.io/transports?vtype=4)
10:04:56	25466/25466	---M--	200	added ('OK')	image/jpeg	etag:%224ee0cdd-637a-63036fd96857d%22	https://mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/akRnL13810.jpg	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/akRnL13810.jpg	(from https://mauritius.holidays.io/transports?vtype=4)
10:04:56	50724/50724	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:34:56%20GMT	https://mauritius.holidays.io/Coaster%20Arrival%20and%20Departure%20-%20West%20Coast	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/Coaster%20Arrival%20and%20Departure%20-%20West%20Coast.html	(from https://mauritius.holidays.io/transports?vtype=4)
10:04:57	46136/46136	---M--	200	added ('OK')	image/jpeg	etag:%224ee0ce0-b438-6303716b9e8e7%22	https://mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/jCdbq13310.jpg	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/uploads/transport_media/2025/03/thumbnail/jCdbq13310.jpg	(from https://mauritius.holidays.io/transports?vtype=3)
10:04:57	50922/50922	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:34:57%20GMT	https://mauritius.holidays.io/Customised%20Guided%20Private%20Tours	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/Customised%20Guided%20Private%20Tours.html	(from https://mauritius.holidays.io/transports?vtype=3)
10:04:58	50666/50666	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:34:57%20GMT	https://mauritius.holidays.io/advanced-open-water-diver-course	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/advanced-open-water-diver-course.html	(from https://mauritius.holidays.io/site_map)
10:04:58	51409/51409	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:34:58%20GMT	https://mauritius.holidays.io/hiking-black-river-gorges	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/hiking-black-river-gorges.html	(from https://mauritius.holidays.io/site_map)
10:04:59	58191/58191	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:34:58%20GMT	https://mauritius.holidays.io/la-route-du-the	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/la-route-du-the.html	(from https://mauritius.holidays.io/site_map)
10:04:59	52211/52211	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:34:59%20GMT	https://mauritius.holidays.io/sea-kayaking-ile-dambre	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/sea-kayaking-ile-dambre.html	(from https://mauritius.holidays.io/site_map)
10:05:00	51697/51697	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:34:59%20GMT	https://mauritius.holidays.io/skydive	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/skydive.html	(from https://mauritius.holidays.io/site_map)
10:05:00	52121/52121	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:34:59%20GMT	https://mauritius.holidays.io/swim-with-dolphins	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/swim-with-dolphins.html	(from https://mauritius.holidays.io/site_map)
10:05:00	52327/52327	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:35:00%20GMT	https://mauritius.holidays.io/visit-ile-aux-aigrettes	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/visit-ile-aux-aigrettes.html	(from https://mauritius.holidays.io/site_map)
10:05:01	51096/51096	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:35:00%20GMT	https://mauritius.holidays.io/zipline-south	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/zipline-south.html	(from https://mauritius.holidays.io/site_map)
10:05:01	48680/48680	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:35:01%20GMT	https://mauritius.holidays.io/5-nights-deal	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/5-nights-deal.html	(from https://mauritius.holidays.io/site_map)
10:05:02	668287/668287	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Feb%202026%2004:35:01%20GMT	https://mauritius.holidays.io/accommodation_search	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/accommodation_search.html	(from https://mauritius.holidays.io/)
10:05:02	138507/138507	---M--	200	added ('OK')	image/jpeg	etag:%224ec126a-21d0b-6138787325780%22	https://mauritius.holidays.io/public/uploads/home_slider/24038.jpg	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/public/uploads/home_slider/24038.jpg	(from https://mauritius.holidays.io/packages)
10:05:02	671909/671909	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Feb%202026%2004:35:02%20GMT	https://mauritius.holidays.io/tours_search	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/tours_search.html	(from https://mauritius.holidays.io/)
10:05:03	1600/1600	---M--	200	added ('OK')	image/jpeg	etag:%224ec11d8-640-6138787325780%22	https://mauritius.holidays.io/public/images/product_no_image.jpg	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/public/images/product_no_image.jpg	(from https://mauritius.holidays.io/packages)
10:05:04	663966/663966	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Feb%202026%2004:35:03%20GMT	https://mauritius.holidays.io/transport_search	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/transport_search.html	(from https://mauritius.holidays.io/)
10:05:05	67487/67487	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Feb%202026%2004:35:04%20GMT	https://mauritius.holidays.io/admin/password_reset	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/password_reset.html	(from https://mauritius.holidays.io/admin/login)
10:05:05	121265/121265	---MCZ	200	added ('OK')	text/css	etag:W/%224ec0bb8-1d9b1-6138787231540-br%22	https://mauritius.holidays.io/admin/bootstrap/css/bootstrap.min.css	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/bootstrap/css/bootstrap.min.css	(from https://mauritius.holidays.io/admin/login)
10:05:06	8313/8313	---MCZ	200	added ('OK')	text/css	etag:W/%224ec0bba-2079-6138787231540-br%22	https://mauritius.holidays.io/admin/bootstrap/css/styles.css	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/bootstrap/css/styles.css	(from https://mauritius.holidays.io/admin/login)
10:05:06	12975/12975	---MCZ	200	added ('OK')	text/css	etag:W/%224ec0bcb-32af-6138787231540-br%22	https://mauritius.holidays.io/admin/css/dropzone.css	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/css/dropzone.css	(from https://mauritius.holidays.io/admin/login)
10:05:07	785/785	---MCZ	200	added ('OK')	text/css	etag:W/%224ec0bca-311-6138787231540-br%22	https://mauritius.holidays.io/admin/css/custom.ilyas.css	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/css/custom.ilyas.css	(from https://mauritius.holidays.io/admin/login)
10:05:07	13841/13841	---MCZ	200	added ('OK')	text/css	etag:W/%224ec0bce-3611-6138787231540-br%22	https://mauritius.holidays.io/admin/css/jquery.fancybox.min.css	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/css/jquery.fancybox.min.css	(from https://mauritius.holidays.io/admin/login)
10:05:08	27466/27466	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-6b4a%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.5.0/css/font-awesome.min.css	F:/Mehul/Projects/Hio/website/HIO/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.5.0/css/font-awesome.min.css	(from https://mauritius.holidays.io/admin/login)
10:05:08	15091/15091	---MCZ	200	added ('OK')	text/css	etag:W/%224ec0ff3-3af3-6138787325780-br%22	https://mauritius.holidays.io/admin/plugins/select2/select2.min.css	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/plugins/select2/select2.min.css	(from https://mauritius.holidays.io/admin/login)
10:05:09	3711/3711	---MCZ	200	added ('OK')	text/css	etag:W/%224ec0dae-e7f-6138787325780-br%22	https://mauritius.holidays.io/admin/plugins/colorpicker/bootstrap-colorpicker.min.css	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/plugins/colorpicker/bootstrap-colorpicker.min.css	(from https://mauritius.holidays.io/admin/login)
10:05:09	2419/2419	---MCZ	200	added ('OK')	text/css	etag:W/%224ec1004-973-6138787325780-br%22	https://mauritius.holidays.io/admin/plugins/timepicker/bootstrap-timepicker.min.css	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/plugins/timepicker/bootstrap-timepicker.min.css	(from https://mauritius.holidays.io/admin/login)
10:05:10	51295/51295	---MCZ	200	added ('OK')	text/css	etag:W/%224ec0bcd-c85f-6138787231540-br%22	https://mauritius.holidays.io/admin/css/ionicons.min.css	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/css/ionicons.min.css	(from https://mauritius.holidays.io/admin/login)
10:05:10	1014/1014	---MCZ	200	added ('OK')	text/css	etag:W/%224ec0bcc-3f6-6138787231540-br%22	https://mauritius.holidays.io/admin/css/image-picker.css	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/css/image-picker.css	(from https://mauritius.holidays.io/admin/login)
10:05:11	7102/7102	---MCZ	200	added ('OK')	text/css	etag:W/%224ec0eeb-1bbe-6138787325780-br%22	https://mauritius.holidays.io/admin/plugins/daterangepicker/daterangepicker-bs3.css	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/plugins/daterangepicker/daterangepicker-bs3.css	(from https://mauritius.holidays.io/admin/login)
10:05:11	863/863	---MCZ	200	added ('OK')	text/css	etag:W/%224ec0faf-35f-6138787325780-br%22	https://mauritius.holidays.io/admin/plugins/jvectormap/jquery-jvectormap-1.2.2.css	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/plugins/jvectormap/jquery-jvectormap-1.2.2.css	(from https://mauritius.holidays.io/admin/login)
10:05:11	89584/89584	---MCZ	200	added ('OK')	text/css	etag:W/%224ec0bdb-15df0-6138787231540-br%22	https://mauritius.holidays.io/admin/dist/css/AdminLTE.min.css	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/dist/css/AdminLTE.min.css	(from https://mauritius.holidays.io/admin/login)
10:05:12	42005/42005	---MCZ	200	added ('OK')	text/css	etag:W/%224ec0bf6-a415-6138787231540-br%22	https://mauritius.holidays.io/admin/dist/css/skins/_all-skins.min.css	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/dist/css/skins/_all-skins.min.css	(from https://mauritius.holidays.io/admin/login)
10:05:12	1628/1628	---MCZ	200	added ('OK')	text/css	etag:W/%224ec0f1c-65c-6138787325780-br%22	https://mauritius.holidays.io/admin/plugins/iCheck/all.css	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/plugins/iCheck/all.css	(from https://mauritius.holidays.io/admin/login)
10:05:13	51284/51284	---M-Z	200	added ('OK')	text/css	etag:%225eb03ea8-c854%22	https://cdnjs.cloudflare.com/ajax/libs/ionicons/2.0.1/css/ionicons.min.css	F:/Mehul/Projects/Hio/website/HIO/cdnjs.cloudflare.com/ajax/libs/ionicons/2.0.1/css/ionicons.min.css	(from https://mauritius.holidays.io/admin/login)
10:05:13	85593/85593	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec0fa9-14e59-6138787325780-br%22	https://mauritius.holidays.io/admin/plugins/jQuery/jQuery-2.2.0.min.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/plugins/jQuery/jQuery-2.2.0.min.js	(from https://mauritius.holidays.io/admin/login)
10:05:14	73229/73229	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec0ff1-11e0d-6138787325780-br%22	https://mauritius.holidays.io/admin/plugins/select2/select2.full.min.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/plugins/select2/select2.full.min.js	(from https://mauritius.holidays.io/admin/login)
10:05:14	92166/92166	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec0f98-16806-6138787325780-br%22	https://mauritius.holidays.io/admin/plugins/input-mask/jquery.inputmask.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/plugins/input-mask/jquery.inputmask.js	(from https://mauritius.holidays.io/admin/login)
10:05:15	23302/23302	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec0f96-5b06-6138787325780-br%22	https://mauritius.holidays.io/admin/plugins/input-mask/jquery.inputmask.date.extensions.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/plugins/input-mask/jquery.inputmask.date.extensions.js	(from https://mauritius.holidays.io/admin/login)
10:05:15	5437/5437	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec0f97-153d-6138787325780-br%22	https://mauritius.holidays.io/admin/plugins/input-mask/jquery.inputmask.extensions.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/plugins/input-mask/jquery.inputmask.extensions.js	(from https://mauritius.holidays.io/admin/login)
10:05:16	39457/39457	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec0c25-9a21-6138787231540-br%22	https://mauritius.holidays.io/admin/js/jquery.validate.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/js/jquery.validate.js	(from https://mauritius.holidays.io/admin/login)
10:05:16	40737/40737	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03f26-9f21%22	https://cdnjs.cloudflare.com/ajax/libs/moment.js/2.11.2/moment.min.js	F:/Mehul/Projects/Hio/website/HIO/cdnjs.cloudflare.com/ajax/libs/moment.js/2.11.2/moment.min.js	(from https://mauritius.holidays.io/admin/login)
10:05:17	54983/54983	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec0eec-d6c7-6138787325780-br%22	https://mauritius.holidays.io/admin/plugins/daterangepicker/daterangepicker.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/plugins/daterangepicker/daterangepicker.js	(from https://mauritius.holidays.io/admin/login)
10:05:17	125048/125048	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec0c21-1e878-6138787231540-br%22	https://mauritius.holidays.io/admin/js/dropzone.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/js/dropzone.js	(from https://mauritius.holidays.io/admin/login)
10:05:18	10234/10234	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec0c22-27fa-6138787231540-br%22	https://mauritius.holidays.io/admin/js/image-picker.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/js/image-picker.js	(from https://mauritius.holidays.io/admin/login)
10:05:18	7615/7615	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec0c23-1dbf-6138787231540-br%22	https://mauritius.holidays.io/admin/js/image-picker.min.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/js/image-picker.min.js	(from https://mauritius.holidays.io/admin/login)
10:05:19	68069/68069	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec0c26-109e5-6138787231540-br%22	https://mauritius.holidays.io/admin/js/multiselectdrop.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/js/multiselectdrop.js	(from https://mauritius.holidays.io/admin/login)
10:05:19	67893/67893	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec0c24-10935-6138787231540-br%22	https://mauritius.holidays.io/admin/js/jquery.fancybox.min.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/js/jquery.fancybox.min.js	(from https://mauritius.holidays.io/admin/login)
10:05:20	18278/18278	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec0daf-4766-6138787325780-br%22	https://mauritius.holidays.io/admin/plugins/colorpicker/bootstrap-colorpicker.min.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/plugins/colorpicker/bootstrap-colorpicker.min.js	(from https://mauritius.holidays.io/admin/login)
10:05:20	15457/15457	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec1005-3c61-6138787325780-br%22	https://mauritius.holidays.io/admin/plugins/timepicker/bootstrap-timepicker.min.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/plugins/timepicker/bootstrap-timepicker.min.js	(from https://mauritius.holidays.io/admin/login)
10:05:21	6230/6230	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec0ff7-1856-6138787325780-br%22	https://mauritius.holidays.io/admin/plugins/slimScroll/jquery.slimscroll.min.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/plugins/slimScroll/jquery.slimscroll.min.js	(from https://mauritius.holidays.io/admin/login)
10:05:21	4526/4526	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec0f42-11ae-6138787325780-br%22	https://mauritius.holidays.io/admin/plugins/iCheck/icheck.min.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/plugins/iCheck/icheck.min.js	(from https://mauritius.holidays.io/admin/login)
10:05:22	26806/26806	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec0ef0-68b6-6138787325780-br%22	https://mauritius.holidays.io/admin/plugins/fastclick/fastclick.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/plugins/fastclick/fastclick.js	(from https://mauritius.holidays.io/admin/login)
10:05:22	9706/9706	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec0c17-25ea-6138787231540-br%22	https://mauritius.holidays.io/admin/dist/js/app.min.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/dist/js/app.min.js	(from https://mauritius.holidays.io/admin/login)
10:05:23	8786/8786	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec0c1f-2252-6138787231540-br%22	https://mauritius.holidays.io/admin/js/clipboard.min.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/js/clipboard.min.js	(from https://mauritius.holidays.io/admin/login)
10:05:24	17606/17606	---MCZ	200	added ('OK')	text/javascript	etag:W/%224ec0c20-44c6-6138787231540-br%22	https://mauritius.holidays.io/admin/js/demo.js	F:/Mehul/Projects/Hio/website/HIO/mauritius.holidays.io/admin/js/demo.js	(from https://mauritius.holidays.io/admin/login)
